id,packageName,owner,repo,dependencies
8056,gmkin,jranke,gmkin,,mkin;gWidgetsWWW2;R6;markdown;plyr;knitr;rmarkdown;
8057,qrqc,vsbuffalo,qrqc,,reshape;ggplot2;Biostrings;biovizBase;graphics;methods;plyr;stats;reshape;ggplot2;Biostrings;biovizBase;brew;xtable;Rsamtools;testthat;Rsamtools;
8058,aws.sqs,cloudyr,aws.sqs,,httr;XML;jsonlite;aws.signature;testthat;
8059,relenium,LluisRamon,relenium,,XML;rJava;seleniumJars;methods;
8060,episensr,dhaine,episensr,,triangle;trapezoid;plyr;ggplot2;grid;gridExtra;testthat;
8061,loginpart,skranz,loginPart,,openssl;shiny;shinyPart;shinyEvents;shinyBS;yaml;RSQLite;mailR;
8062,experimenthubdata,Bioconductor,ExperimentHubData,,BiocGenerics;S4Vectors;AnnotationHubData;AnnotationHub;methods;BiocInstaller;httr;curl;GenomeInfoDb;RUnit;knitr;BiocStyle;
8063,courser,whitwort,courseR,,digest;tools;rmarkdown;yaml;whisker;plyr;compare;shiny;XML;selectr;
8064,mcmcjh,jameshay218,mcmcJH,,deSolve;coda;gridExtra;ggplot2;reshape2;doParallel;truncnorm;RColorBrewer;grid;RcppArmadillo;Rcpp;
8065,chemdoodle,zachcp,chemdoodle,,htmlwidgets;rcdk;rcdklibs;dplyr;
8066,disk.frame,AnalytixWare,disk.frame,,dplyr;data.table;RSQLite;
8067,translatespss2r,eodaGmbH,translateSPSS2R,,car;data.table;e1071;foreign;Hmisc;plyr;stringr;tidyr;zoo;
8068,grealtime,jdeboer,grealtime,,httr;RJSONIO;plyr;
8069,maxentvariableselection,alj1983,MaxentVariableSelection,,ggplot2;raster;knitr;rmarkdown;
8070,kelvin,abarbour,kelvin,,Bessel;knitr;testthat;
8071,mailgunner,filipstachura,mailgunner,,httr;plyr;
8072,ate,asadharis,ATE,,Matrix;Rcpp;Rcpp;RcppArmadillo;
8073,colorpalette,CarlAmbroselli,ColorPalette,,
8074,datadr,hafen,datadr,,data.table;digest;codetools;hexbin;parallel;magrittr;dplyr;testthat;roxygen2;Rhipe;SparkR;
8075,datadr,tesseradata,datadr,,data.table;digest;codetools;hexbin;parallel;magrittr;dplyr;testthat;roxygen2;Rhipe;SparkR;
8076,operators,romainfrancois,operators,,utils;testthat;
8077,bdcr,briandconnelly,bdcR,,assertthat;beepr;devtools;dplyr;ensurer;ggplot2;ggvis;Hmisc;httr;igraph;jsonlite;knitr;lintr;lubridate;magrittr;packrat;pander;pushoverr;RColorBrewer;readr;rex;rmarkdown;roxygen2;scales;shiny;stringr;testthat;tidyr;xtable;yaml;
8078,pdfetch,abielr,pdfetch,,httr;zoo;xts;XML;lubridate;jsonlite;reshape2;
8079,fda.classification,dapr12,fda.classification,,testthat;
8080,netpathminer,ahmohamed,NetPathMiner,,igraph;rBiopaxParser;RCurl;RCytoscape;graph;
8081,netpathminer,amfy10,NetPathMiner,,igraph;rBiopaxParser;RCurl;RCytoscape;
8082,rwkt,pieterprovoost,rwkt,,stringr;stringi;jsonlite;testthat;
8083,mwst2,poissonconsulting,mwst2,,mwstdatr;assertthat;magrittr;dplyr;datalist;sp;jaggernaut;ggplot2;doParallel;extrafont;foreach;scales;raster;rgeos;testthat;
8084,rineq,brechtdv,rineq,,rpart;
8085,formr,rubenarslan,formr,,ggplot2;scales;stringr;lubridate;plyr;httr;jsonlite;psych;Hmisc;rmarkdown;likert;knitr;curl;reshape2;data.table;commonmark;
8086,dummypackage,mkoohafkan,ballin-octo-batman,,knitr;kfigr;rmarkdown;
8087,metasem,mikewlcheung,metasem,,OpenMx;Matrix;MASS;ellipse;graphics;stats;utils;metafor;semPlot;lavaan;
8088,lmer.slimr,kbicknell,lmer.slimr,,lme4;parallel;MASS;lme4.0;
8089,treeglia,mbask,treeglia,,
8090,pedigreer,Rpedigree,pedigreeR,,methods;Matrix;
8091,awsconnect,lalas,awsConnect,,
8092,marketmatching,klarsen1,MarketMatching,,data.table;ggplot2;dplyr;utils;iterators;doParallel;parallel;foreach;reshape2;knitr;rmarkdown;
8093,gpuclassifier,IshmaelBelghazi,gpuClassifieR,,testthat;knitr;
8094,maryfactors,MaryHe,First-Package-of-Mary,,testthat;knitr;rmarkdown;dplyr;assertthat;
8095,ggswissmaps,gibonet,ggswissmaps,,ggplot2;plyr;reshape2;testthat;data.table;knitr;
8096,rriskdistributions,mattflor,rriskDistributions,,mc2d;eha;msm;tcltk;tkrplot;
8097,rteva,jagwire,RTEvA,,
8098,pxweb,rOpenGov,pxweb,,methods;data.table;plyr;stringr;RJSONIO;httr;testthat;ggplot2;knitr;rmarkdown;
8099,pkgname,bossiernesto,RCommon,,HelperFx;
8100,funqtl,ikwak2,funqtl,,qtl;fields;fda;knitr;
8101,ddpcr,daattali,ddpcr,,DT;dplyr;ggplot2;lazyeval;magrittr;mixtools;plyr;readr;shiny;shinyjs;ggExtra;grid;gridExtra;knitr;testthat;rmarkdown;
8102,envvar,polobo,EnvironmentVariables,,knitr;testthat;
8103,siftr,omarwagih,siftr,,data.table;seqinr;
8104,learnn,bquast,learNN,,testthat;
8105,sglekwy,poissonconsulting,sglekwy,,devtools;magrittr;dplyr;
8106,classyfire,eaHat,classyfire,,snowfall;e1071;boot;neldermead;ggplot2;optimbase;RUnit;knitr;
8107,learnr,kgo-daqing,learnR,,rJava;jvmr;Rcpp;
8108,nihexporter,jayhesselberth,nihexporter,,dplyr;ggplot2;knitr;stringr;scales;readr;
8109,pcaseq,jellily,PCAseq,,SNPRelate;gdsfmt;matrixcalc;testthat;lintr;
8110,rmotifx,omarwagih,rmotifx,,
8111,kdirectional,antiphon,Kdirectional,,Rcpp;sphere;ellipsoid;Rcpp;knitr;
8112,coda.discrete.utils,alexandrebouchard,coda-discrete-utils,,descr;rjags;ggplot2;gridExtra;
8113,rprofile,bwtian,Rprofile,,
8114,refclass,robertzk,refclass,,testthat;testthatsomemore;
8115,rcrossref,ropensci,rcrossref,,utils;methods;stats;jsonlite;XML;httr;plyr;bibtex;dplyr;R6;testthat;roxygen2;knitr;
8116,pubchempip,jasenfinch,pubchemPIP,,mzAnnotation;CHNOSZ;ChemmineOB;plyr;RCurl;rcdk;RSQLite;
8117,rzonation,wkmor1,rzonation,,ggplot2;magrittr;methods;raster;readr;rgdal;
8118,coxinterval,aboruvka,coxinterval,,survival;timereg;Matrix;
8119,capwire,mwpennell,capwire,,
8120,rdigits,reinholdsson,rdigits,,httr;jsonlite;pbapply;R6;
8121,formatr,yihui,formatR,,codetools;shiny;testit;knitr;
8122,roku,kcha,ROKU,,entropy;affy;parallel;testthat;
8123,lme4,UMCTM,lme4,,Matrix;methods;stats;Rcpp;Rcpp;RcppEigen;graphics;grid;splines;parallel;MASS;nlme;lattice;minqa;boot;PKPDmodels;MEMSS;testthat;ggplot2;mlmRev;optimx;
8124,lme4,lme4,lme4,,Matrix;methods;stats;Rcpp;RcppEigen;graphics;grid;splines;utils;parallel;MASS;nlme;lattice;minqa;nloptr;knitr;boot;PKPDmodels;MEMSS;testthat;ggplot2;mlmRev;optimx;gamm4;pbkrtest;HSAUR2;numDeriv;
8125,anchormodeling,jangorecki,anchormodeling,,data.table;R6;shiny;shinydashboard;DT;rpivotTable;microbenchmark;testthat;jsonlite;
8126,rpublica,rOpenGov,RPublica,,jsonlite;httr;curl;
8127,ngs,ge11232002,NGS,,Biostrings;ShortRead;caTools;parallel;IRanges;tools;R.utils;Rsamtools;GenomicAlignments;rtracklayer;GenomicRanges;ggplot2;BiocGenerics;GenomicFeatures;BiocStyle;knitr;rmarkdown;testthat;
8128,noir,jakobbossek,noir,,smoof;checkmate;BBmisc;ParamHelpers;
8129,labmanager,fmichonneau,labmanager,,dplyr;magrittr;shiny;knitr;rmarkdown;chopper;tidyr;whisker;ape;assertthat;phylobase;testthat;
8130,aaroseplot,swihart,aaroseplot,,ggplot2;ggplot2;RColorBrewer;scales;
8131,screenmill,EricEdwardBryant,screenmill,,R.utils;tidyr;dplyr;ggplot2;data.table;stats;MASS;assertthat;
8132,movement,SEEG-Oxford,movement,,raster;rgdal;tools;sp;methods;gdistance;viridis;snowfall;testthat;
8133,localgeo,hrbrmstr,localgeo,,testthat;dplyr;
8134,httping,sckott,httping,,httr;methods;stats;jsonlite;pryr;magrittr;httpcode;testthat;
8135,drat.builder,richfitz,drat.builder,,crayon;docopt;drat;jsonlite;whisker;testthat;
8136,rnvvm,duncantl,Rnvvm,,methods;RAutoGenRunTime;methods;
8137,autosnap,jjallaire,autosnap,,
8138,tabplot,mtennekes,tabplot,pkg,ffbase;grid;shiny;knitr;classInt;ggplot2;
8139,sparklines,Bart6114,sparklines,,htmlwidgets;
8140,pietalib,PietaSchofield,pietalib,,RSQLite;ggplot2;reshape2;lubridate;RMySQL;RefManageR;testthat;knitr;
8141,modeestimation.r,TMichelson,modeEstimation,,RUnit;knitr;rmarkdown;RUnit;
8142,musemeta,ropensci,musemeta,,httr;jsonlite;XML;ckanr;roxygen2;knitr;testthat;
8143,granovagg,ComputationalModeling,intro-to-pyplot-briandk,,ggplot2;RColorBrewer;plyr;gridExtra;reshape2;grid;MASS;
8144,granovagg,briandk,granovaGG,,ggplot2;gridExtra;plyr;RColorBrewer;reshape2;
8145,soracomr,kos59125,soracomr,,httr;readr;jsonlite;bit64;testthat;
8146,csound,statisfactions,csound,,rdyncall;
8147,soc.ca,Rsoc,soc.ca,,ggplot2;gridExtra;ellipse;stats;utils;shiny;reshape2;ggrepel;
8148,mat2tex,markheckmann,mat2tex,,knitr;VignetteBuilder;
8149,lsafun2,codymarquart,LSAfun2,,lsa;
8150,sppairs,mjwestgate,sppairs,,igraph;boot;lme4;RColorBrewer;
8151,paradox,jdyeakel,paradox,,Rcpp;doParallel;foreach;plyr;reshape2;RColorBrewer;
8152,flassess,flr,FLAssess,,FLCore;FLash;FLash;
8153,nertools,tcspears,neRtools,,
8154,coder,renkun-ken,coder,,testthat;knitr;
8155,seqmetapipeline,DavisBrian,seqMetaPipeline,,testthat;
8156,bcprocs,yiransheng,bcprocs,,lambda.r;knitr;
8157,olivr,Ironholds,olivr,,
8158,aircas,dKvale,aircas,,dplyr;
8159,metabex,maxconway,metabex,,compiler;R.matlab;RCytoscape;ggplot2;grid;kernlab;plyr;stringr;sybil;knitr;
8160,hitc,wenching,HiTC,,methods;IRanges;GenomicRanges;Biostrings;graphics;grDevices;rtracklayer;RColorBrewer;Matrix;BiocStyle;
8161,loldata,tadaadata,loldata,,
8162,fdalibrary,gfragiadakis,FDA-library,,RCurl;jsonlite;png;reshape2;dplyr;ggplot2;blackbuck;
8163,motifmatching,steveped,motifMatching,,
8164,rdateutils,smach,rdateutils,,
8165,ranmr,poissonconsulting,ranmr,,assertthat;magrittr;plyr;dplyr;jaggernaut;lubridate;ggplot2;reshape2;extrafont;doParallel;foreach;ranmrdata;testthat;
8166,bayescanr,paleo13,bayescanr,,methods;data.table;cluster;vegan;testthat;knitr;rmarkdown;
8167,hflights,hadley,hflights,,
8168,bctr,jyfeather,BCTR,,
8169,hk80,helixcn,HK80,,
8170,ensurer,smbache,ensurer,,magrittr;testthat;knitr;
8171,landsim,petrelharp,landsim,,Matrix;raster;sp;rgeos;methods;knitr;rmarkdown;testthat;microbenchmark;
8172,cropwatr,jacobteter,CropWatR,,rgeos;rasterVis;ggplot2;
8173,as.circular,ClairBee,AS.circular,,circular;shape;
8174,snpcontam,eriqande,SNPcontam,,testthat;knitr;Rcpp;Rcpp;
8175,hireadsprocessor,malnirav,hiReadsProcessor,,Biostrings;GenomicAlignments;xlsx;BiocParallel;hiAnnotator;sonicLength;plyr;GenomicRanges;BiocGenerics;rSFFreader;knitr;testthat;
8176,genertest,llaarraa,genertest,,tools;
8177,heatplus,alexploner,Heatplus,,graphics;grDevices;stats;RColorBrewer;Biobase;hgu95av2.db;limma;
8178,sqless,Meaningful-Solutions,SQLess,,RSQLite;
8179,mpgex,andreaskapou,mpgex,,testthat;assertthat;MASS;earth;randomForest;e1071;
8180,rawr,raredd,rawr,,survival;desmon;DT;Hmisc;htmlTable;htmlwidgets;knitr;markdown;parallel;rstudio;testthat;
8181,raws,philliplab,raws,,testthat;methods;stringr;jsonlite;
8182,marge,mfoos,maRge,,
8183,datalist,poissonconsulting,datalist,,assertthat;testthat;
8184,sighunt,J-Moravec,sighunt,,testhat;knitr;
8185,lambdass,TobCap,lambdass,,testthat;knitr;rmarkdown;
8186,rcompham94,MatthieuStigler,RcompHam94,pkg,stats;FKF;fracdiff;dynlm;
8187,prospectr,antoinestevens,prospectr,,hyperSpec;knitr;Rcpp;RcppArmadillo;RcppArmadillo;foreach;iterators;Rcpp;
8188,econcurves,skranz,EconCurves,,dplyr;restorepoint;codeUtils;sktools;stringtools;grid;YamlObjects;nleqslv;whisker;markdown;shinyEvents;shiny;dygraphs;shinyBS;shinyAce;RColorBrewer;dplyrExtras;hwriter;symbeqs;
8189,nfp,jtrecenti,NFP,,RCurl;XML;lubridate;plyr;dplyr;knitr;
8190,nfp,yiluheihei,NFP,,graph;igraph;stringr;magrittr;plyr;ggplot2;apcluster;KEGGgraph;dplyr;knitr;methods;testthat;BiocStyle;graphite;
8191,ranno,zhixingfeng,Ranno,,Rcpp;Rcpp;
8192,twittersentimentsr,losmescaleros,twitter-sentimentsR,,
8193,binarylogic,d4ndo,binaryLogic,,testthat;
8194,new,jdesouza17,New,,
8195,markovchaintaeseungkang,david78k,rtest,,methods;igraph;Matrix;matlab;expm;stats4;parallel;testthat;Rcpp;
8196,mzid,thomasp85,mzID,,methods;XML;plyr;parallel;doParallel;foreach;iterators;ProtGenerics;knitr;testthat;
8197,installpackagetest,u4lli,InstallPackageTest,,
8198,gmsim,robertness,gmsim,,magrittr;bnlearn;clusterGeneration;knitr;ROCR;testthat;
8199,sharkbase,seananderson,sharkbase,,
8200,datalog,edwindj,datalog,,
8201,rfdbk,rfxf,Rfdbk,,RNetCDF;data.table;parallel;stringr;survival;grid;verification;reshape2;pcaPP;
8202,dsbase,datashield,dsBase,,
8203,garvas,eyedvabny,GARVaS,,knitr;doParallel;foreach;testthat;
8204,micromap,USEPA,R-micromap-package-development,,maptools;RColorBrewer;rgdal;sp;ggplot2;grid;knitr;
8205,nfd,dimalik,nfd,,ggplot2;gridExtra;ggplot2;gridExtra;
8206,aflpsim,fbalao,AFLPsim,,R.rsp;adegenet;introgress;
8207,roow,OOW,roow,,proto;grid;gridExtra;ggplot2;shiny;htmltools;ggplot2;gridSVG;proto;riverplot;
8208,wordstats,talalbinamin,wordStats,,Biostrings;seqLogo;
8209,flipmultivariate,NumbersInternational,flipMultivariate,,testthat;Zelig;sankeytreeR;MASS;hash;colorspace;survey;testthat;MASS;rpart;tree;
8210,myhelpers,jonasbhend,myhelpers,,ncdf4;reshape2;maps;lubridate;colorspace;geocors;testthat;
8211,selectr,einarhjorleifsson,selectr,,msm;knitr;
8212,selectr,rappster,selectr,,
8213,selectr,sjp,selectr,,methods;XML;stringr;testthat;
8214,camayak,tlevine,camayak-public,,tuneR;zoo;doParallel;foreach;
8215,babyjaguar,cschroed-usgs,jaguaR,,ggplot2;roxygen2;devtools;testthat;testthat;knitr;rmarkdown;
8216,homework560r,kralljr,homework560R,,
8217,testjaatha,paulstaab,jaatha-benchmark-package,,foreach;doMC;parallel;jaatha;coala;evaluate;
8218,aflptools,geneva,AFLPTools,,
8219,xlconnectjars,miraisolutions,xlconnectjars,,rJava;
8220,elasticising,SachaEpskamp,elasticIsing,,magrittr;glmnet;reshape2;IsingSampler;cvTools;qgraph;Rcpp;
8221,tspi,helske,tsPI,,KFAS;testthat;
8222,polarclust,backlin,polarClust,,data.table;RColorBrewer;
8223,qpress,SWotherspoon,QPress,,XML;tcltk;tcltk2;
8224,rants,zarquon42b,RANTs,,nat;ANTsR;R.matlab;Morpho;Rvcg;parallel;RcppOctave;Rcpp;RcppArmadillo;
8225,networktomography,awblocker,networkTomography,,coda;igraph;KFAS;limSolve;plyr;Rglpk;
8226,portfoliosim,dgerlanc,portfolioSim,,methods;lattice;portfolio;
8227,samstrt,shka,R-SAMstrt,,samr;
8228,slopegraph,leeper,slopegraph,,
8229,redcapdata,bonmac,RedcapData,,data.table;RCurl;stringr;methods;
8230,biogeo,jarioksa,biogeo,,rworldmap;rgdal;raster;rgeos;sp;spocc;
8231,rmendeley,ropensci,RMendeley,,plyr;RJSONIO;ROAuth;methods;RCurl;
8232,rarity,Farewe,Rarity,,methods;graphics;stats;
8233,describedataframe,kkmann,describeDataFrame,,xtable;
8234,ejscreen,ejanalysis,ejscreen,,Hmisc;proxistat;ejanalysis;analyze.stuff;
8235,thecityadmin,jossim,thecityadmin-r,,digest;RCurl;httr;plyr;
8236,ssalifetablesextended,scottshepard,ssa-lifetables-extended,,babynames;dplyr;plyr;
8237,tidybayes,mjskay,tidybayes,,lazyeval;plyr;reshape2;dplyr;tidyr;ggplot2;stringi;testthat;rstan;runjags;coda;modeest;
8238,mhplot,jmp75,mhplot,,testthat;knitr;stringr;ggplot2;
8239,isinglenzmc,msuzen,isingLenzMC,,
8240,dummyr,pjpalla,dummyR,,
8241,zeligpanelmodels,napaxton,ZeligPanelmodels,,Zelig;plm;
8242,rook,jeffreyhorner,Rook,,utils;tools;methods;brew;
8243,defectprediction,jamestunnell,defectPrediction,,dse;xts;timeDate;urca;car;fBasics;akima;outliers;
8244,inext,JohnsonHsieh,iNEXT,,stats;graphics;ggplot2;
8245,romp,wrathematics,Romp,,Rcpp;Rcpp;
8246,elasticsearchr,AlexIoannides,elasticsearchr,,dplyr;httr;jsonlite;magrittr;lubridate;stringr;knitr;testthat;
8247,remarkr,smbache,remarkr,,dplyr;ensurer;R6;
8248,ezsummary,haozhu233,ezsummary,,dplyr;reshape2;tidyr;testthat;
8249,flowerpower,vsbuffalo,flowerpower,,httr;lubridate;R6;
8250,mmrhist,sagorju151,mmrhist,,
8251,rational,bertcarnell,rational,,
8252,mimsim,alexgillett,MIMsim,,methods;data.table;plyr;kinship2;knitr;
8253,centipede.tutorial,slowkow,CENTIPEDE.tutorial,,GenomicRanges;Rsamtools;CENTIPEDE;
8254,warfarin,anticoagulation,warfarin,,ggplot2;httr;RJSONIO;stringr;reshape2;grid;
8255,modelviz,guiastrennec,modelviz,,DiagrammeR;readr;
8256,tipsntricks,lgatto,tipsntRicks,,
8257,proscorer,rbaser,PROscorer,,knitr;
8258,spieceasi,zdk123,SpiecEasi,,huge;MASS;VGAM;Matrix;parallel;boot;phyloseq;testthat;
8259,circul,jknowles,circus,,e1071;caret;clusterCrit;testthat;knitr;rmarkdown;
8260,rols,lgatto,rols,,methods;XML;XMLSchema;SSOAP;Biobase;utils;xtable;GO.db;knitr;BiocStyle;testthat;
8261,handysmurf,eshilts,handysmurf,,
8262,reddy,jobonaf,reddy,,
8263,genomictracks,CharlesJB,GenomicTracks,,ggbio;biovizBase;tools;GenomicAlignments;Rsamtools;
8264,bubbles,jcheng5,bubbles,,htmlwidgets;
8265,rbiofabric,wjrl,RBioFabric,,igraph;
8266,rbeads,Przemol,rbeads,,methods;IRanges;BSgenome;digest;Rsamtools;rtracklayer;GenomicRanges;Biostrings;GenomeInfoDb;S4Vectors;testthat;
8267,rcidemo,wush978,RCIDemo,,testthat;
8268,vfbr,jefferis,vfbr,,jsonlite;httr;stringr;rvest;xml2;memoise;rappdirs;testthat;
8269,syllable,trinker,syllable,,testthat;data.table;stringi;stats;NLP;openNLP;utils;
8270,metagene,CharlesJB,metagene,,R6;GenomicRanges;BiocParallel;rtracklayer;gplots;tools;GenomicAlignments;GenomeInfoDb;GenomicFeatures;IRanges;ggplot2;muStat;Rsamtools;DBChIP;matrixStats;RUnit;BiocGenerics;knitr;BiocStyle;rmarkdown;
8271,irisws,abarbour,irisws,,httr;lubridate;png;RCurl;reshape2;XML;XML2R;
8272,diagnoza,pbiecek,Diagnoza,,dplyr;
8273,rtcga.pancan12,RTCGA,RTCGA.PANCAN12,,RTCGA;knitr;
8274,shinymethyl,Jfortin1,shinyMethyl,,methods;BiocGenerics;shiny;minfi;IlluminaHumanMethylation450kmanifest;matrixStats;RColorBrewer;shinyMethylData;minfiData;BiocStyle;RUnit;digest;knitr;
8275,shinymethyl,Jfortin1,shinyMethyl-release,,methods;BiocGenerics;shiny;minfi;IlluminaHumanMethylation450kmanifest;matrixStats;RColorBrewer;shinyMethylData;minfiData;BiocStyle;RUnit;digest;knitr;
8276,bedanno,tubuliferous,bedanno,,data.table;ggplot2;dplyr;parallel;readr;stringr;R.utils;devtools;doMC;plyr;
8277,nat,jefferis,nat,,rgl;nabor;igraph;methods;filehash;digest;nat.utils;plyr;yaml;Rvcg;testthat;httr;XML;
8278,usebioconductor,Bioconductor,UseBioconductor,,devtools;ALL;AnnotationHub;BSgenome.Hsapiens.UCSC.hg19;BiocInstaller;BiocParallel;BiocStyle;Biostrings;ChIPseeker;DESeq2;GO.db;GenomicAlignments;GenomicRanges;GenomicFeatures;GenomicFiles;Gviz;MLSeq;PoiClaClu;RColorBrewer;RNAseqData.HNRNPC.bam.chr14;Rsamtools;ShortRead;TxDb.Hsapiens.UCSC.hg19.knownGene;VariantAnnotation;airway;class;cn.mops;csaw;dendextend;e1071;edgeR;fission;genefilter;ggplot2;goseq;gplots;httr;kernlab;knitr;limma;microbenchmark;org.Hs.eg.db;rtracklayer;shiny;sva;xtable;
8279,attributes,Rcpp11,attributes,,methods;
8280,iatgen,tcarpenter216,iatgen,,stringr;
8281,nordummy,Rapporteket,nordummy,,knitr;rapbase;
8282,assessment,tridentasf,assessment,,jsonlite;uuid;
8283,circus,BIMSBbioinfo,ciRcus,,AnnotationHub;biomaRt;data.table;DBI;hash;RMySQL;GenomicFeatures;GenomicRanges;IRanges;hash;
8284,circus,cszang,circus,,base;stats;
8285,rott,s-abbas,rott,,dplyr;gtools;testthat;
8286,lookfor,leeper,lookfor,,knitr;testthat;
8287,rots,Instrumedley,ROTS,,
8288,rbenchmark,eddelbuettel,rbenchmark,,
8289,korpus.lang.nl,unDocUMeantIt,koRpus.lang.nl,,koRpus;methods;
8290,sotkanet,rOpenGov,sotkanet,,RCurl;rjson;ggplot2;knitr;
8291,gsodtools,environmentalinformatics-marburg,GSODTools,,rgdal;raster;rworldmap;sp;gmt;EcoHydRology;dplyr;zoo;foreach;Rssa;scales;reshape2;plyr;RColorBrewer;ggplot2;
8292,dplyrr,hoxo-m,dplyrr,,testthat;nycflights13;RSQLite;RPostgreSQL;dplyr;DBI;lazyeval;stringr;
8293,rotl,ropensci,rotl,,httr;jsonlite;assertthat;rncl;ape;knitr;rmarkdown;testthat;RNeXML;phylobase;readxl;MCMCglmm;fulltext;
8294,wgen,metno,wgen,,kohonen;
8295,s4plotissueeg,LHMarshall,S4PlotIssueEg,,methods;
8296,pathfindr,vsbuffalo,pathfindr,,
8297,tumgr,wilkersj,tumgr,,minpack.lm;testthat;
8298,atsnp,chandlerzuo,atSNP,,Rcpp;testthat;BiocStyle;BSgenome.Hsapiens.UCSC.hg19;SNPlocs.Hsapiens.dbSNP.20120608;Rcpp;data.table;doParallel;foreach;GenomicRanges;motifStack;
8299,exonmodelstrain,laderast,ExonModelStrain,,qvalue;Biobase;sciplot;affy;DBI;exonmap;mouseexonensembl.db;
8300,macleish,beanumber,macleish,,dplyr;RCurl;lubridate;lattice;knitr;rmarkdown;mosaic;
8301,tssi,julian-gehring,TSSi,,methods;BiocGenerics;S4Vectors;Hmisc;minqa;stats;Biobase;plyr;IRanges;rtracklayer;parallel;
8302,excon,bryanhanson,exCon,,jsonlite;grDevices;utils;js;
8303,datalicenser,gluc,datalicenseR,,RCurl;stringr;xts;testthat;knitr;rmarkdown;
8304,rosm,paleolimbot,rosm,,abind;jpeg;png;sp;rgdal;digest;rjson;methods;foreach;prettymapr;rcanvec;cartography;raster;
8305,yejink,dsshin999,Rainbow,,
8306,binstrain,benliemory,BinStrain,,
8307,lumendb,leeper,lumendb,,httr;testthat;
8308,rosf,JeffSpies,rosf,,XML;RCurl;stringr;httr;rjson;XLConnect;downloader;tools;
8309,resistancega,wpeterman,ResistanceGA,,raster;ggplot2;akima;plyr;GA;lme4;gdistance;Matrix;knitr;
8310,prolocdata,lgatto,pRolocdata,,MSnbase;Biobase;pRoloc;
8311,qrencoder,hrbrmstr,qrencoder,,raster;testthat;Rcpp;Rcpp;base64enc;png;
8312,simpletree,iaolier,simpletree,,plyr;
8313,hima,YinanZheng,HIMA,,glmnet;doParallel;
8314,rmdtemplates,Pakillo,rmdTemplates,,base64enc;knitr;knitcitations;rmarkdown;devtools;
8315,himc,vserch,himc,,
8316,rmassscreening,meowcat,RMassScreening,,enviPick;enviMass;shiny;shinyAce;
8317,pilrdashdemo,erikriverson,pilrdashdemo,,
8318,hierlm,jrising,hierlm,,stats;utils;knitr;
8319,rtreasuryio,csvsoundsystem,Rtreasuryio,,plyr;RCurl;RJSONIO;utils;
8320,ramd,RobertZK,Ramd,,testthat;devtools;testthatsomemore;
8321,nb2,mtpatter,nb2,,
8322,radiomics,joelcarlson,radiomics,,spatstat;reshape2;methods;Rcpp;testthat;knitr;viridis;devtools;Rcpp;
8323,dmod,dkaschek,dMod,,cOde;trust;ggplot2;MASS;rPython;rootSolve;deSolve;
8324,traitmatch,ibartomeus,traitmatch,,knitr;GenSA;GenSA;SDMTools;
8325,arcpyr,mkoohafkan,arcpyr,,PythonInR;knitr;
8326,movhm,dgromer,movhm,,dplyr;ggplot2;RColorBrewer;
8327,reldna,promodel,reldna,,seqinr;pls;plyr;zoo;lattice;xtable;car;
8328,arbor,arborworkflows,aRbor,,ape;diversitree;dplyr;geiger;nlme;picante;phytools;RColorBrewer;lazyeval;
8329,rapt,aproudian2,rapt,,spatstat;MALDIquant;enviPat;rgl;
8330,voter,robiRagan,voteR,,Rcpp;Rcpp;
8331,rapr,paleo13,rapr,,utils;boot;PBSmapping;scales;shape;Matrix;adehabitatHR;RgoogleMaps;RandomFields;RColorBrewer;plyr;parallel;doParallel;rgeos;hypervolume;ks;gdalUtils;mvtnorm;ggplot2;methods;sp;rgdal;raster;Rcpp;RcppEigen;knitr;testthat;dplyr;vegan;gurobi;gridExtra;rgl;
8332,rapsim,byzheng,RAPSIM,,
8333,paswr2,alanarnholt,PASWR2,,lattice;ggplot2;e1071;
8334,reghelper,jeff-hughes,reghelper,,ggplot2;testthat;
8335,alphashape3d,tlafarge,alphashape3d,,geometry;rgl;alphahull;
8336,dsetimeseriesr,syedmfuad,dsetimeseriesR,,
8337,distance,dill,Distance,,mrds;optimx;Rsolnp;testthat;
8338,gregwt,emunozh,GREGWT,,
8339,rapp,Rappster,rapp,,devtools;examplr;libr;reposr;packrat;
8340,landsat,phiala,landsat,,rgdal;sp;lmodel2;mgcv;
8341,swircharts,d-qn,swiRcharts,,rCharts;parsetR;swiTheme;
8342,options.data,taylorizing,options.data,,lubridate;dplyr;data.table;scales;RcppBDT;lubridate;dplyr;data.table;scales;RcppBDT;
8343,rapa,shamrt,rapa,,weights;stargazer;xtable;Hmisc;psych;testthat;
8344,clstrplnr,yamhochi,clstrplnr,,
8345,squash,aroneklund,squash,,graphics;grDevices;methods;
8346,s20x,jmcurran,s20x,,
8347,bafac,tlevine,facebook-chat-patterns,,sqldf;
8348,txdb.tcruziclbreneresmer.tritryp24.genes,elsayed-lab,TxDb.TcruziCLBrenerEsmer.tritryp24.genes,,GenomicFeatures;GenomicFeatures;AnnotationDbi;
8349,requiregithub,tdhock,requireGitHub,,
8350,valuemomentum,eugene-choe,valuemomentum,,xlsx;lubridate;
